0, 0.5
300, 0.6847826086956522
600, 0.7019230769230769
900, 0.8933333333333333
1200, 0.9538461538461539
1500, 0.921875
1800, 0.9122807017543859
2100, 0.8970588235294118
2400, 0.8596491228070176
2700, 0.9210526315789473
3000, 0.8285714285714286
3300, 0.8382352941176471
3600, 0.9090909090909091
3900, 0.8888888888888888
4200, 0.8717948717948718
4500, 0.8125
4800, 0.8305084745762712
5100, 0.8354430379746836
5400, 0.935064935064935
5700, 0.9242424242424242
6000, 0.8625
6300, 0.9117647058823529
6600, 0.8533333333333334
6900, 0.890625
7200, 1.0
7500, 1.0
7800, 0.9516129032258065
8100, 0.90625
8400, 0.9178082191780822
8700, 0.8888888888888888
9000, 0.7662337662337663
9300, 0.9014084507042254
9600, 0.8888888888888888
9900, 0.8666666666666667
10200, 0.8933333333333333
10500, 0.9583333333333334
10800, 0.9090909090909091
11100, 0.8461538461538461
11400, 0.9027777777777778
11700, 0.8533333333333334
12000, 0.8955223880597015
12300, 0.8732394366197183
12600, 0.9830508474576272
12900, 1.0
13200, 0.9672131147540983
13500, 0.9054054054054054
13800, 0.8082191780821918
14100, 0.855072463768116
14400, 0.84375
14700, 0.8970588235294118
15000, 0.8533333333333334
15300, 0.8028169014084507
15600, 0.8714285714285714
15900, 0.9130434782608695
16200, 0.9024390243902439
16500, 0.8840579710144928
16800, 0.9295774647887324
17100, 0.8695652173913043
17400, 0.9193548387096774
17700, 0.9253731343283582
18000, 0.821917808219178
18300, 0.8571428571428571
18600, 0.9
18900, 0.971830985915493
19200, 0.9090909090909091
19500, 0.9117647058823529
19800, 0.782608695652174
20100, 0.9354838709677419
20400, 0.9014084507042254
20700, 0.9649122807017544
21000, 0.9032258064516129
21300, 0.8823529411764706
21600, 0.9027777777777778
21900, 0.9420289855072463
22200, 0.8985507246376812
22500, 0.8405797101449275
22800, 0.7702702702702703
23100, 0.8734177215189873
23400, 0.9193548387096774
23700, 0.8625
24000, 0.9682539682539683
24300, 0.8611111111111112
24600, 0.9230769230769231
24900, 0.9178082191780822
25200, 0.9
25500, 0.855072463768116
25800, 0.8571428571428571
26100, 0.9253731343283582
26400, 0.8714285714285714
26700, 0.9285714285714286
27000, 0.9117647058823529


27300, 0.9125
27600, 0.9178082191780822
27900, 0.9384615384615385
28200, 0.8636363636363636
28500, 0.9054054054054054
28800, 0.7674418604651163
29100, 0.8607594936708861
29400, 0.875
29700, 0.9027777777777778
30000, 0.9305555555555556
30300, 0.9027777777777778
30600, 0.8734177215189873
30900, 0.8933333333333333
31200, 0.9577464788732394
31500, 0.9295774647887324
31800, 0.9538461538461539
32100, 0.8860759493670886
32400, 0.9594594594594594
32700, 1.0
33000, 1.0
33300, 0.8714285714285714
33600, 0.9324324324324325
33900, 0.9705882352941176
34200, 0.9452054794520548
34500, 0.9014084507042254
34800, 0.8823529411764706
35100, 0.8709677419354839
35400, 0.8928571428571429
35700, 0.9459459459459459
36000, 0.9428571428571428
36300, 1.0
36600, 0.918918918918919
36900, 0.88
37200, 0.8555555555555555
37500, 0.8421052631578947
37800, 0.9583333333333334
38100, 0.9066666666666666
38400, 0.9285714285714286
38700, 0.9
39000, 0.8271604938271605
39300, 0.9230769230769231
39600, 0.9066666666666666
39900, 0.9714285714285714
40200, 0.9701492537313433
40500, 0.90625
40800, 0.92
41100, 0.9142857142857143
41400, 1.0
41700, 1.0
42000, 1.0
42300, 0.9393939393939394
42600, 0.8860759493670886
42900, 0.9571428571428572
43200, 0.9193548387096774
43500, 0.8518518518518519
43800, 0.8860759493670886
44100, 0.958904109589041
44400, 0.9264705882352942
44700, 0.8674698795180723
45000, 0.9054054054054054
45300, 0.9027777777777778
45600, 0.8961038961038961
45900, 0.9041095890410958
46200, 0.8953488372093024
46500, 0.8714285714285714
46800, 1.0
47100, 0.9142857142857143
47400, 0.9565217391304348
47700, 0.8666666666666667
48000, 0.8831168831168831
48300, 0.8666666666666667
48600, 0.8181818181818182
48900, 0.9594594594594594
49200, 1.0
49500, 0.9594594594594594
49800, 0.8974358974358975
50100, 0.8888888888888888
50400, 0.8717948717948718
50700, 0.9425287356321839
51000, 0.8795180722891566
51300, 0.9142857142857143
51600, 0.8888888888888888
51900, 0.8888888888888888
52200, 0.9166666666666666
52500, 0.9722222222222222
52800, 0.8271604938271605
53100, 0.8571428571428571
53400, 0.9487179487179487
53700, 0.8589743589743589
54000, 0.9295774647887324
54300, 0.8734177215189873
54600, 0.8831168831168831
54900, 0.8552631578947368
55200, 0.8831168831168831
55500, 0.9
55800, 0.8987341772151899
56100, 0.8450704225352113
56400, 0.8939393939393939
56700, 0.974025974025974
57000, 0.875
57300, 0.972972972972973
57600, 0.8243243243243243
57900, 0.8441558441558441
58200, 0.8395061728395061
58500, 0.828125
58800, 0.9193548387096774
59100, 0.9264705882352942
59400, 0.9420289855072463
59700, 1.0
60000, 0.9016393442622951
60300, 0.8571428571428571
